Open Time,Low,4H_0,4H_1,4H_2,4H_3,4H_4,4H_5,4H_6,4H_7,4H_8,4H_9,4H_10,4H_11,4H_12,4H_13,4H_14,4H_15,4H_16,4H_17,4H_18,4H_19,4H_20,4H_21,4H_22,4H_23,4H_24,4H_25,4H_26,4H_27,4H_28,4H_29,4H_30,4H_31,4H_32,4H_33,4H_34,4H_35,4H_36,4H_37,4H_38,4H_39,4H_40,4H_41,1H_0,1H_1,1H_2,1H_3,1H_4,1H_5,1H_6,1H_7,1H_8,1H_9,1H_10,1H_11,1H_12,1H_13,1H_14,1H_15,1H_16,1H_17,1H_18,1H_19,1H_20,1H_21,1H_22,1H_23,1H_24,1H_25,1H_26,1H_27,1H_28,1H_29,1H_30,1H_31,1H_32,1H_33,1H_34,1H_35,1H_36,1H_37,1H_38,1H_39,1H_40,1H_41,1H_42,1H_43,1H_44,1H_45,1H_46,1H_47,1H_48,1H_49,1H_50,1H_51,1H_52,1H_53,1H_54,1H_55,1H_56,1H_57,1H_58,1H_59,1H_60,1H_61,1H_62,1H_63,1H_64,1H_65,1H_66,1H_67,1H_68,1H_69,1H_70,1H_71,1H_72,1H_73,1H_74,1H_75,1H_76,1H_77,1H_78,1H_79,1H_80,1H_81,1H_82,1H_83,1H_84,1H_85,1H_86,1H_87,1H_88,1H_89,1H_90,1H_91,1H_92,1H_93,1H_94,1H_95,15M_0,15M_1,15M_2,15M_3,15M_4,15M_5,15M_6,15M_7,15M_8,15M_9,15M_10,15M_11,15M_12,15M_13,15M_14,15M_15,15M_16,15M_17,15M_18,15M_19,15M_20,15M_21,15M_22,15M_23,15M_24,15M_25,15M_26,15M_27,15M_28,15M_29,15M_30,15M_31,15M_32,15M_33,15M_34,15M_35,15M_36,15M_37,15M_38,15M_39,15M_40,15M_41,15M_42,15M_43,15M_44,15M_45,15M_46,15M_47,15M_48,15M_49,15M_50,15M_51,15M_52,15M_53,15M_54,15M_55,15M_56,15M_57,15M_58,15M_59,15M_60,15M_61,15M_62,15M_63,15M_64,15M_65,15M_66,15M_67,15M_68,15M_69,15M_70,15M_71,15M_72,15M_73,15M_74,15M_75,15M_76,15M_77,15M_78,15M_79,15M_80,15M_81,15M_82,15M_83,15M_84,15M_85,15M_86,15M_87,15M_88,15M_89,15M_90,15M_91,15M_92,15M_93,15M_94,15M_95,15M_96,15M_97,15M_98,15M_99,15M_100,15M_101,15M_102,15M_103,15M_104,15M_105,15M_106,15M_107,15M_108,15M_109,15M_110,15M_111,15M_112,15M_113,15M_114,15M_115,15M_116,15M_117,15M_118,15M_119,15M_120,15M_121,15M_122,15M_123,15M_124,15M_125,15M_126,15M_127,15M_128,15M_129,15M_130,15M_131,15M_132,15M_133,15M_134,15M_135,15M_136,15M_137,15M_138,15M_139,15M_140,15M_141,15M_142,15M_143,15M_144,15M_145,15M_146,15M_147,15M_148,15M_149,15M_150,15M_151,15M_152,15M_153,15M_154,15M_155,15M_156,15M_157,15M_158,15M_159,15M_160,15M_161,15M_162,15M_163,15M_164,15M_165,15M_166,15M_167,15M_168,15M_169,15M_170,15M_171,15M_172,15M_173,15M_174,15M_175,15M_176,15M_177,15M_178,15M_179,15M_180,15M_181,15M_182,15M_183,15M_184,15M_185,15M_186,15M_187,15M_188,15M_189,15M_190,15M_191
2021-02-12,1739.88,1762.98,1754.41,1776.13,1760.0,1731.03,1716.94,1703.44,1705.3,1690.8,1680.0,1771.85,1766.82,1758.24,1747.64,1720.38,1712.19,1725.01,1727.54,1708.49,1691.32,1679.65,1642.17,1625.39,1577.67,1563.89,1552.68,1490.46,1525.01,1613.48,1585.44,1609.03,1671.33,1655.23,1663.0,1672.01,1642.94,1645.48,1695.0,1682.0,1657.35,1641.22,1622.24,1783.81,1774.01,1766.44,1754.41,1758.83,1787.56,1776.13,1779.07,1787.97,1786.73,1781.79,1778.81,1760.0,1758.54,1762.0,1744.02,1731.03,1727.45,1719.17,1716.94,1721.86,1708.56,1703.44,1708.22,1734.29,1723.5,1705.3,1706.5,1720.0,1727.41,1714.52,1690.8,1680.0,1714.29,1725.01,1687.0,1771.85,1781.46,1781.04,1789.6,1800.0,1799.29,1783.19,1766.82,1796.43,1795.81,1780.44,1758.24,1747.64,1750.21,1757.94,1762.65,1743.03,1735.21,1731.5,1720.38,1741.87,1732.56,1712.19,1722.25,1732.17,1725.01,1756.92,1750.49,1741.07,1731.07,1729.62,1727.54,1711.5,1708.49,1726.76,1731.68,1706.23,1697.01,1696.24,1691.32,1687.78,1679.65,1698.74,1711.0,1705.84,1681.65,1675.24,1642.17,1647.82,1625.39,1625.66,1626.26,1624.04,1608.22,1605.31,1577.67,1563.89,1566.79,1578.02,1590.48,1785.48,1776.02,1781.45,1782.17,1774.01,1775.34,1773.57,1771.58,1766.44,1762.1,1760.0,1754.41,1762.08,1758.83,1792.13,1785.76,1782.6,1788.64,1787.56,1789.05,1788.09,1790.0,1788.0,1788.44,1776.13,1781.65,1781.48,1779.07,1779.5,1788.5,1787.97,1796.12,1796.4,1791.91,1789.0,1789.02,1786.73,1793.63,1795.48,1786.07,1781.79,1782.0,1789.25,1797.18,1778.81,1773.01,1779.12,1780.03,1760.0,1758.54,1769.5,1775.97,1776.21,1781.34,1771.0,1762.35,1762.0,1755.04,1748.4,1745.89,1744.02,1746.04,1735.22,1732.0,1731.03,1732.52,1739.46,1737.2,1727.45,1724.82,1723.0,1726.18,1719.17,1717.83,1717.2,1719.05,1716.94,1721.86,1721.86,1721.86,1721.86,1721.86,1715.8,1708.56,1708.12,1711.04,1703.44,1703.6,1708.22,1725.2,1722.8,1723.46,1739.03,1748.18,1739.46,1734.29,1738.42,1736.73,1733.5,1723.5,1720.35,1712.14,1705.3,1709.44,1706.5,1716.7,1727.0,1734.2,1740.0,1726.01,1720.0,1725.76,1728.64,1727.41,1727.97,1733.0,1736.94,1732.17,1720.26,1714.52,1722.93,1718.5,1717.51,1690.8,1680.0,1691.67,1700.13,1703.0,1720.0,1714.29,1725.0,1733.71,1736.91,1729.33,1725.01,1731.18,1715.0,1687.0,1760.26,1759.6,1786.64,1771.85,1772.69,1781.79,1788.44,1786.88,1797.74,1781.46,1781.04,1799.73,1804.28,1800.0,1795.54,1789.6,1789.64,1810.59,1805.5,1806.73,1800.12,1800.0,1800.0,1804.71,1808.82,1799.29,1792.22,1791.87,1785.87,1783.19,1783.31,1780.86,1766.82,1766.87,1800.19,1800.56,1809.04,1796.43,1806.86,1804.62,1807.24,1795.81,1781.1,1781.45,1780.44,1781.4,1781.33,1772.0,1759.7,1758.24,1758.24,1758.24,1758.24,1758.24
2021-02-11,1703.44,1703.44,1705.3,1690.8,1680.0,1771.85,1766.82,1758.24,1747.64,1720.38,1712.19,1725.01,1727.54,1708.49,1691.32,1679.65,1642.17,1625.39,1577.67,1563.89,1552.68,1490.46,1525.01,1613.48,1585.44,1609.03,1671.33,1655.23,1663.0,1672.01,1642.94,1645.48,1695.0,1682.0,1657.35,1641.22,1622.24,1591.0,1588.0,1565.0,1554.44,1570.96,1635.0,1708.22,1734.29,1723.5,1705.3,1706.5,1720.0,1727.41,1714.52,1690.8,1680.0,1714.29,1725.01,1687.0,1771.85,1781.46,1781.04,1789.6,1800.0,1799.29,1783.19,1766.82,1796.43,1795.81,1780.44,1758.24,1747.64,1750.21,1757.94,1762.65,1743.03,1735.21,1731.5,1720.38,1741.87,1732.56,1712.19,1722.25,1732.17,1725.01,1756.92,1750.49,1741.07,1731.07,1729.62,1727.54,1711.5,1708.49,1726.76,1731.68,1706.23,1697.01,1696.24,1691.32,1687.78,1679.65,1698.74,1711.0,1705.84,1681.65,1675.24,1642.17,1647.82,1625.39,1625.66,1626.26,1624.04,1608.22,1605.31,1577.67,1563.89,1566.79,1578.02,1590.48,1597.89,1575.94,1574.21,1552.68,1561.99,1552.65,1546.0,1490.46,1525.01,1560.6,1579.12,1600.0,1613.48,1634.08,1630.8,1628.6,1606.75,1606.59,1600.73,1585.44,1614.88,1609.03,1631.1,1723.46,1739.03,1748.18,1739.46,1734.29,1738.42,1736.73,1733.5,1723.5,1720.35,1712.14,1705.3,1709.44,1706.5,1716.7,1727.0,1734.2,1740.0,1726.01,1720.0,1725.76,1728.64,1727.41,1727.97,1733.0,1736.94,1732.17,1720.26,1714.52,1722.93,1718.5,1717.51,1690.8,1680.0,1691.67,1700.13,1703.0,1720.0,1714.29,1725.0,1733.71,1736.91,1729.33,1725.01,1731.18,1715.0,1687.0,1760.26,1759.6,1786.64,1771.85,1772.69,1781.79,1788.44,1786.88,1797.74,1781.46,1781.04,1799.73,1804.28,1800.0,1795.54,1789.6,1789.64,1810.59,1805.5,1806.73,1800.12,1800.0,1800.0,1804.71,1808.82,1799.29,1792.22,1791.87,1785.87,1783.19,1783.31,1780.86,1766.82,1766.87,1800.19,1800.56,1809.04,1796.43,1806.86,1804.62,1807.24,1795.81,1781.1,1781.45,1780.44,1781.4,1781.33,1772.0,1759.7,1758.24,1764.65,1765.95,1748.08,1747.64,1758.0,1758.38,1752.74,1750.21,1763.0,1757.94,1764.47,1760.0,1762.65,1769.29,1774.01,1765.64,1751.24,1743.03,1746.63,1746.99,1745.59,1742.05,1738.64,1735.21,1733.67,1731.5,1736.31,1731.58,1730.03,1730.0,1720.38,1738.33,1745.13,1747.62,1741.87,1747.31,1738.15,1736.17,1732.56,1735.75,1729.56,1712.19,1718.0,1715.0,1722.25,1743.42,1752.41,1742.05,1746.2,1747.0,1735.07,1732.17,1725.01,1757.14,1758.61,1751.51,1760.18,1756.92,1800.12,1802.6,1796.0,1791.27,1778.0,1750.49,1745.0,1741.07,1750.0,1746.87,1744.33,1734.28,1735.19,1731.07,1732.2,1729.62,1740.74,1735.82,1733.0,1736.16,1727.54,1727.92,1730.43,1727.65,1719.26,1711.5,1720.38,1723.65,1722.43,1708.49,1728.02,1726.76,1729.68,1740.0,1745.25,1738.58,1731.68
2021-02-10,1680.0,1758.24,1747.64,1720.38,1712.19,1725.01,1727.54,1708.49,1691.32,1679.65,1642.17,1625.39,1577.67,1563.89,1552.68,1490.46,1525.01,1613.48,1585.44,1609.03,1671.33,1655.23,1663.0,1672.01,1642.94,1645.48,1695.0,1682.0,1657.35,1641.22,1622.24,1591.0,1588.0,1565.0,1554.44,1570.96,1635.0,1632.51,1600.44,1580.1,1523.24,1512.38,1537.69,1758.24,1747.64,1750.21,1757.94,1762.65,1743.03,1735.21,1731.5,1720.38,1741.87,1732.56,1712.19,1722.25,1732.17,1725.01,1756.92,1750.49,1741.07,1731.07,1729.62,1727.54,1711.5,1708.49,1726.76,1731.68,1706.23,1697.01,1696.24,1691.32,1687.78,1679.65,1698.74,1711.0,1705.84,1681.65,1675.24,1642.17,1647.82,1625.39,1625.66,1626.26,1624.04,1608.22,1605.31,1577.67,1563.89,1566.79,1578.02,1590.48,1597.89,1575.94,1574.21,1552.68,1561.99,1552.65,1546.0,1490.46,1525.01,1560.6,1579.12,1600.0,1613.48,1634.08,1630.8,1628.6,1606.75,1606.59,1600.73,1585.44,1614.88,1609.03,1631.1,1671.0,1671.33,1695.17,1691.85,1683.1,1695.0,1691.57,1678.51,1655.23,1671.92,1676.15,1669.06,1663.0,1673.21,1675.0,1689.89,1672.01,1672.12,1657.97,1642.94,1665.48,1662.26,1661.63,1645.48,1758.24,1764.65,1765.95,1748.08,1747.64,1758.0,1758.38,1752.74,1750.21,1763.0,1757.94,1764.47,1760.0,1762.65,1769.29,1774.01,1765.64,1751.24,1743.03,1746.63,1746.99,1745.59,1742.05,1738.64,1735.21,1733.67,1731.5,1736.31,1731.58,1730.03,1730.0,1720.38,1738.33,1745.13,1747.62,1741.87,1747.31,1738.15,1736.17,1732.56,1735.75,1729.56,1712.19,1718.0,1715.0,1722.25,1743.42,1752.41,1742.05,1746.2,1747.0,1735.07,1732.17,1725.01,1757.14,1758.61,1751.51,1760.18,1756.92,1800.12,1802.6,1796.0,1791.27,1778.0,1750.49,1745.0,1741.07,1750.0,1746.87,1744.33,1734.28,1735.19,1731.07,1732.2,1729.62,1740.74,1735.82,1733.0,1736.16,1727.54,1727.92,1730.43,1727.65,1719.26,1711.5,1720.38,1723.65,1722.43,1708.49,1728.02,1726.76,1729.68,1740.0,1745.25,1738.58,1731.68,1738.34,1730.07,1727.01,1717.08,1706.23,1706.9,1705.0,1700.0,1697.01,1696.24,1712.0,1711.39,1710.69,1705.0,1703.83,1702.15,1691.32,1687.78,1695.08,1700.0,1690.77,1688.88,1679.65,1706.15,1695.77,1702.18,1705.23,1708.24,1698.74,1711.0,1714.05,1730.54,1734.86,1730.0,1726.55,1705.84,1706.63,1695.23,1695.15,1701.0,1681.65,1675.24,1683.11,1689.18,1682.55,1670.03,1642.17,1648.37,1647.82,1654.0,1654.01,1653.51,1647.82,1638.24,1632.67,1630.2,1625.39,1625.66,1629.1,1630.88,1632.67,1626.26,1629.17,1638.3,1638.5,1635.7,1635.08,1624.04,1626.0,1625.21,1627.27,1624.11,1608.22,1605.31,1608.84,1612.28,1609.5,1612.03,1610.38,1607.15,1577.67,1577.66,1576.01,1575.2,1563.89,1566.79,1580.18,1580.85,1586.95,1582.6,1578.02,1585.52,1586.04,1590.48,1600.8,1610.92
2021-02-09,1708.49,1708.49,1691.32,1679.65,1642.17,1625.39,1577.67,1563.89,1552.68,1490.46,1525.01,1613.48,1585.44,1609.03,1671.33,1655.23,1663.0,1672.01,1642.94,1645.48,1695.0,1682.0,1657.35,1641.22,1622.24,1591.0,1588.0,1565.0,1554.44,1570.96,1635.0,1632.51,1600.44,1580.1,1523.24,1512.38,1537.69,1508.39,1497.12,1421.56,1408.0,1405.62,1367.5,1731.68,1706.23,1697.01,1696.24,1691.32,1687.78,1679.65,1698.74,1711.0,1705.84,1681.65,1675.24,1642.17,1647.82,1625.39,1625.66,1626.26,1624.04,1608.22,1605.31,1577.67,1563.89,1566.79,1578.02,1590.48,1597.89,1575.94,1574.21,1552.68,1561.99,1552.65,1546.0,1490.46,1525.01,1560.6,1579.12,1600.0,1613.48,1634.08,1630.8,1628.6,1606.75,1606.59,1600.73,1585.44,1614.88,1609.03,1631.1,1671.0,1671.33,1695.17,1691.85,1683.1,1695.0,1691.57,1678.51,1655.23,1671.92,1676.15,1669.06,1663.0,1673.21,1675.0,1689.89,1672.01,1672.12,1657.97,1642.94,1665.48,1662.26,1661.63,1645.48,1717.99,1700.08,1700.0,1710.0,1695.0,1682.0,1683.0,1713.16,1701.8,1719.02,1706.63,1660.79,1657.35,1642.57,1641.22,1650.0,1648.19,1645.26,1631.08,1622.24,1628.51,1614.05,1594.41,1594.42,1738.34,1730.07,1727.01,1717.08,1706.23,1706.9,1705.0,1700.0,1697.01,1696.24,1712.0,1711.39,1710.69,1705.0,1703.83,1702.15,1691.32,1687.78,1695.08,1700.0,1690.77,1688.88,1679.65,1706.15,1695.77,1702.18,1705.23,1708.24,1698.74,1711.0,1714.05,1730.54,1734.86,1730.0,1726.55,1705.84,1706.63,1695.23,1695.15,1701.0,1681.65,1675.24,1683.11,1689.18,1682.55,1670.03,1642.17,1648.37,1647.82,1654.0,1654.01,1653.51,1647.82,1638.24,1632.67,1630.2,1625.39,1625.66,1629.1,1630.88,1632.67,1626.26,1629.17,1638.3,1638.5,1635.7,1635.08,1624.04,1626.0,1625.21,1627.27,1624.11,1608.22,1605.31,1608.84,1612.28,1609.5,1612.03,1610.38,1607.15,1577.67,1577.66,1576.01,1575.2,1563.89,1566.79,1580.18,1580.85,1586.95,1582.6,1578.02,1585.52,1586.04,1590.48,1600.8,1610.92,1597.0,1610.36,1604.0,1602.27,1597.89,1584.19,1575.94,1576.0,1589.72,1592.27,1576.65,1574.21,1577.27,1578.47,1570.5,1561.27,1552.68,1561.99,1577.96,1576.0,1576.15,1574.62,1564.71,1558.92,1552.65,1546.0,1554.42,1562.35,1551.87,1528.74,1515.4,1490.46,1510.58,1535.06,1535.0,1525.01,1557.0,1565.44,1576.0,1571.18,1560.6,1580.4,1579.12,1618.5,1613.15,1611.31,1603.34,1600.0,1615.41,1620.69,1618.79,1613.48,1621.28,1635.0,1641.16,1644.3,1634.08,1633.25,1634.9,1630.8,1635.46,1635.32,1636.67,1640.5,1628.6,1631.9,1628.0,1625.32,1606.75,1609.43,1613.19,1606.59,1609.17,1613.24,1602.0,1608.46,1600.73,1585.44,1599.0,1618.9,1620.0,1614.88,1617.07,1623.56,1619.67,1625.71,1615.42,1609.03,1633.01,1631.1,1659.0,1668.02,1672.0,1676.0,1680.01,1682.61
2021-02-08,1563.89,1563.89,1552.68,1490.46,1525.01,1613.48,1585.44,1609.03,1671.33,1655.23,1663.0,1672.01,1642.94,1645.48,1695.0,1682.0,1657.35,1641.22,1622.24,1591.0,1588.0,1565.0,1554.44,1570.96,1635.0,1632.51,1600.44,1580.1,1523.24,1512.38,1537.69,1508.39,1497.12,1421.56,1408.0,1405.62,1367.5,1360.28,1329.37,1300.0,1301.51,1307.52,1301.7,1590.48,1597.89,1575.94,1574.21,1552.68,1561.99,1552.65,1546.0,1490.46,1525.01,1560.6,1579.12,1600.0,1613.48,1634.08,1630.8,1628.6,1606.75,1606.59,1600.73,1585.44,1614.88,1609.03,1631.1,1671.0,1671.33,1695.17,1691.85,1683.1,1695.0,1691.57,1678.51,1655.23,1671.92,1676.15,1669.06,1663.0,1673.21,1675.0,1689.89,1672.01,1672.12,1657.97,1642.94,1665.48,1662.26,1661.63,1645.48,1717.99,1700.08,1700.0,1710.0,1695.0,1682.0,1683.0,1713.16,1701.8,1719.02,1706.63,1660.79,1657.35,1642.57,1641.22,1650.0,1648.19,1645.26,1631.08,1622.24,1628.51,1614.05,1594.41,1594.42,1591.0,1588.0,1600.0,1627.51,1639.17,1636.9,1627.92,1623.33,1565.0,1554.44,1586.01,1618.01,1605.68,1611.72,1632.11,1570.96,1626.0,1662.17,1649.01,1649.0,1635.0,1632.51,1646.0,1675.51,1597.0,1610.36,1604.0,1602.27,1597.89,1584.19,1575.94,1576.0,1589.72,1592.27,1576.65,1574.21,1577.27,1578.47,1570.5,1561.27,1552.68,1561.99,1577.96,1576.0,1576.15,1574.62,1564.71,1558.92,1552.65,1546.0,1554.42,1562.35,1551.87,1528.74,1515.4,1490.46,1510.58,1535.06,1535.0,1525.01,1557.0,1565.44,1576.0,1571.18,1560.6,1580.4,1579.12,1618.5,1613.15,1611.31,1603.34,1600.0,1615.41,1620.69,1618.79,1613.48,1621.28,1635.0,1641.16,1644.3,1634.08,1633.25,1634.9,1630.8,1635.46,1635.32,1636.67,1640.5,1628.6,1631.9,1628.0,1625.32,1606.75,1609.43,1613.19,1606.59,1609.17,1613.24,1602.0,1608.46,1600.73,1585.44,1599.0,1618.9,1620.0,1614.88,1617.07,1623.56,1619.67,1625.71,1615.42,1609.03,1633.01,1631.1,1659.0,1668.02,1672.0,1676.0,1680.01,1682.61,1671.0,1671.33,1677.0,1675.0,1687.26,1695.17,1705.61,1706.43,1705.06,1708.0,1701.34,1692.98,1691.85,1688.6,1683.52,1683.1,1698.01,1704.93,1695.0,1708.0,1702.27,1697.13,1693.03,1691.57,1702.23,1689.09,1685.03,1678.51,1685.25,1687.35,1681.68,1670.92,1655.23,1671.92,1676.07,1681.2,1684.01,1684.0,1688.0,1680.09,1676.15,1672.72,1680.0,1676.1,1669.06,1674.68,1676.76,1665.79,1663.0,1675.91,1680.47,1673.25,1673.21,1683.85,1675.0,1676.98,1687.57,1689.89,1695.31,1704.04,1695.36,1695.85,1694.3,1680.41,1672.01,1672.57,1674.33,1673.01,1672.12,1668.27,1668.38,1663.87,1657.97,1653.51,1642.94,1654.01,1647.51,1670.06,1673.24,1665.48,1669.01,1679.31,1662.26,1663.0,1663.0,1671.15,1678.19,1672.43,1661.63,1645.48,1668.02,1700.0,1715.66,1727.18,1731.63,1724.13
2021-02-07,1490.46,1609.03,1671.33,1655.23,1663.0,1672.01,1642.94,1645.48,1695.0,1682.0,1657.35,1641.22,1622.24,1591.0,1588.0,1565.0,1554.44,1570.96,1635.0,1632.51,1600.44,1580.1,1523.24,1512.38,1537.69,1508.39,1497.12,1421.56,1408.0,1405.62,1367.5,1360.28,1329.37,1300.0,1301.51,1307.52,1301.7,1269.99,1292.0,1281.12,1291.68,1338.0,1342.0,1671.0,1671.33,1695.17,1691.85,1683.1,1695.0,1691.57,1678.51,1655.23,1671.92,1676.15,1669.06,1663.0,1673.21,1675.0,1689.89,1672.01,1672.12,1657.97,1642.94,1665.48,1662.26,1661.63,1645.48,1717.99,1700.08,1700.0,1710.0,1695.0,1682.0,1683.0,1713.16,1701.8,1719.02,1706.63,1660.79,1657.35,1642.57,1641.22,1650.0,1648.19,1645.26,1631.08,1622.24,1628.51,1614.05,1594.41,1594.42,1591.0,1588.0,1600.0,1627.51,1639.17,1636.9,1627.92,1623.33,1565.0,1554.44,1586.01,1618.01,1605.68,1611.72,1632.11,1570.96,1626.0,1662.17,1649.01,1649.0,1635.0,1632.51,1646.0,1675.51,1661.25,1630.7,1628.48,1620.09,1600.44,1616.09,1621.08,1600.12,1580.1,1551.08,1538.18,1530.25,1523.24,1534.0,1521.15,1513.26,1512.38,1542.2,1541.91,1538.81,1537.69,1527.87,1508.39,1510.2,1671.0,1671.33,1677.0,1675.0,1687.26,1695.17,1705.61,1706.43,1705.06,1708.0,1701.34,1692.98,1691.85,1688.6,1683.52,1683.1,1698.01,1704.93,1695.0,1708.0,1702.27,1697.13,1693.03,1691.57,1702.23,1689.09,1685.03,1678.51,1685.25,1687.35,1681.68,1670.92,1655.23,1671.92,1676.07,1681.2,1684.01,1684.0,1688.0,1680.09,1676.15,1672.72,1680.0,1676.1,1669.06,1674.68,1676.76,1665.79,1663.0,1675.91,1680.47,1673.25,1673.21,1683.85,1675.0,1676.98,1687.57,1689.89,1695.31,1704.04,1695.36,1695.85,1694.3,1680.41,1672.01,1672.57,1674.33,1673.01,1672.12,1668.27,1668.38,1663.87,1657.97,1653.51,1642.94,1654.01,1647.51,1670.06,1673.24,1665.48,1669.01,1679.31,1662.26,1663.0,1663.0,1671.15,1678.19,1672.43,1661.63,1645.48,1668.02,1700.0,1715.66,1727.18,1731.63,1724.13,1717.99,1712.16,1711.31,1716.88,1700.08,1700.0,1701.26,1705.35,1701.63,1716.81,1710.0,1713.31,1710.93,1718.7,1712.72,1700.5,1695.0,1705.2,1701.75,1684.19,1682.0,1683.0,1700.25,1696.0,1705.31,1721.04,1717.27,1714.75,1713.16,1701.8,1721.5,1743.74,1728.46,1732.16,1733.5,1729.39,1719.02,1728.88,1715.09,1712.15,1706.63,1681.35,1666.88,1664.0,1660.79,1657.65,1666.0,1659.4,1657.35,1653.52,1652.07,1647.09,1642.57,1644.01,1649.03,1656.68,1641.22,1650.0,1658.53,1660.3,1660.29,1654.36,1648.19,1650.64,1655.91,1653.18,1649.0,1646.0,1645.26,1643.22,1650.0,1640.3,1631.08,1630.52,1625.36,1622.24,1634.25,1631.66,1629.0,1628.51,1631.85,1632.03,1641.82,1640.46,1614.05,1606.13,1598.01,1594.41,1595.88,1594.42,1602.29,1610.2,1610.07,1610.72,1610.0,1602.62
2021-02-06,1642.94,1645.48,1695.0,1682.0,1657.35,1641.22,1622.24,1591.0,1588.0,1565.0,1554.44,1570.96,1635.0,1632.51,1600.44,1580.1,1523.24,1512.38,1537.69,1508.39,1497.12,1421.56,1408.0,1405.62,1367.5,1360.28,1329.37,1300.0,1301.51,1307.52,1301.7,1269.99,1292.0,1281.12,1291.68,1338.0,1342.0,1354.0,1368.34,1345.0,1330.25,1336.18,1328.16,1717.99,1700.08,1700.0,1710.0,1695.0,1682.0,1683.0,1713.16,1701.8,1719.02,1706.63,1660.79,1657.35,1642.57,1641.22,1650.0,1648.19,1645.26,1631.08,1622.24,1628.51,1614.05,1594.41,1594.42,1591.0,1588.0,1600.0,1627.51,1639.17,1636.9,1627.92,1623.33,1565.0,1554.44,1586.01,1618.01,1605.68,1611.72,1632.11,1570.96,1626.0,1662.17,1649.01,1649.0,1635.0,1632.51,1646.0,1675.51,1661.25,1630.7,1628.48,1620.09,1600.44,1616.09,1621.08,1600.12,1580.1,1551.08,1538.18,1530.25,1523.24,1534.0,1521.15,1513.26,1512.38,1542.2,1541.91,1538.81,1537.69,1527.87,1508.39,1510.2,1511.87,1510.0,1515.88,1513.26,1497.12,1480.12,1468.41,1464.06,1421.56,1421.02,1411.46,1420.54,1408.0,1411.55,1427.63,1426.38,1405.62,1404.04,1387.92,1378.0,1367.5,1360.28,1369.0,1367.0,1717.99,1712.16,1711.31,1716.88,1700.08,1700.0,1701.26,1705.35,1701.63,1716.81,1710.0,1713.31,1710.93,1718.7,1712.72,1700.5,1695.0,1705.2,1701.75,1684.19,1682.0,1683.0,1700.25,1696.0,1705.31,1721.04,1717.27,1714.75,1713.16,1701.8,1721.5,1743.74,1728.46,1732.16,1733.5,1729.39,1719.02,1728.88,1715.09,1712.15,1706.63,1681.35,1666.88,1664.0,1660.79,1657.65,1666.0,1659.4,1657.35,1653.52,1652.07,1647.09,1642.57,1644.01,1649.03,1656.68,1641.22,1650.0,1658.53,1660.3,1660.29,1654.36,1648.19,1650.64,1655.91,1653.18,1649.0,1646.0,1645.26,1643.22,1650.0,1640.3,1631.08,1630.52,1625.36,1622.24,1634.25,1631.66,1629.0,1628.51,1631.85,1632.03,1641.82,1640.46,1614.05,1606.13,1598.01,1594.41,1595.88,1594.42,1602.29,1610.2,1610.07,1610.72,1610.0,1602.62,1591.0,1588.0,1600.38,1616.53,1615.11,1606.95,1603.77,1600.0,1618.35,1631.99,1627.51,1630.62,1645.09,1639.17,1643.36,1651.72,1651.43,1643.28,1636.9,1638.05,1643.0,1633.03,1635.16,1630.98,1627.92,1623.33,1634.0,1631.14,1627.45,1605.05,1596.0,1580.0,1565.0,1574.4,1564.0,1554.44,1568.43,1586.01,1608.67,1628.43,1628.0,1625.46,1618.01,1620.4,1627.97,1635.08,1619.44,1626.0,1605.68,1611.72,1624.0,1629.88,1621.0,1638.0,1632.11,1637.91,1638.13,1614.0,1606.19,1600.77,1570.96,1626.0,1673.69,1673.65,1659.75,1662.17,1670.03,1669.8,1667.83,1670.84,1671.6,1659.93,1649.01,1655.12,1657.26,1655.26,1649.0,1657.59,1651.32,1646.61,1635.0,1632.51,1652.39,1657.33,1667.51,1663.76,1659.91,1646.0,1662.48,1677.61,1679.09,1677.36,1675.51,1661.59,1667.69,1664.61
