Open Time,Open,High,Low,Close,Volume
2021-10-19,3744.96000000,3886.89000000,3732.00000000,3877.03000000,341268.37230000
2021-10-18,3847.00000000,3893.14000000,3676.00000000,3744.96000000,401819.97340000
2021-10-17,3829.96000000,3919.19000000,3640.00000000,3846.85000000,368898.98310000
2021-10-16,3868.38000000,3971.00000000,3803.56000000,3829.96000000,373727.85490000
2021-10-15,3790.82000000,3907.77000000,3734.10000000,3868.99000000,504321.73200000
2021-10-14,3607.41000000,3824.00000000,3586.04000000,3790.82000000,481894.14730000
2021-10-13,3491.43000000,3613.00000000,3412.70000000,3607.42000000,393463.12220000
2021-10-12,3542.12000000,3547.11000000,3403.21000000,3491.46000000,409377.19180000
2021-10-11,3414.22000000,3623.80000000,3371.00000000,3542.12000000,493521.88200000
2021-10-10,3574.83000000,3604.00000000,3405.00000000,3414.22000000,580223.63020000
2021-10-09,3563.13000000,3635.00000000,3538.07000000,3574.82000000,361906.75140000
2021-10-08,3587.47000000,3695.00000000,3532.00000000,3563.13000000,403597.14370000
2021-10-07,3574.88000000,3653.98000000,3470.80000000,3587.47000000,486102.35910000
2021-10-06,3515.48000000,3632.11000000,3342.00000000,3574.89000000,618265.54020000
2021-10-05,3386.31000000,3545.00000000,3363.78000000,3515.27000000,393900.88180000
2021-10-04,3417.73000000,3437.19000000,3270.00000000,3386.31000000,485204.64200000
2021-10-03,3387.77000000,3488.00000000,3342.51000000,3417.73000000,360586.89050000
2021-10-02,3309.91000000,3469.00000000,3257.00000000,3387.76000000,422551.18110000
2021-10-01,3000.62000000,3330.00000000,2969.07000000,3309.91000000,648714.61510000
