Open Time,Low,4H_0,4H_1,4H_2,4H_3,4H_4,4H_5,4H_6,4H_7,4H_8,4H_9,4H_10,4H_11,4H_12,4H_13,4H_14,4H_15,4H_16,4H_17,4H_18,4H_19,4H_20,4H_21,4H_22,4H_23,4H_24,4H_25,4H_26,4H_27,4H_28,4H_29,4H_30,4H_31,4H_32,4H_33,4H_34,4H_35,4H_36,4H_37,4H_38,4H_39,4H_40,4H_41,1H_0,1H_1,1H_2,1H_3,1H_4,1H_5,1H_6,1H_7,1H_8,1H_9,1H_10,1H_11,1H_12,1H_13,1H_14,1H_15,1H_16,1H_17,1H_18,1H_19,1H_20,1H_21,1H_22,1H_23,1H_24,1H_25,1H_26,1H_27,1H_28,1H_29,1H_30,1H_31,1H_32,1H_33,1H_34,1H_35,1H_36,1H_37,1H_38,1H_39,1H_40,1H_41,1H_42,1H_43,1H_44,1H_45,1H_46,1H_47,1H_48,1H_49,1H_50,1H_51,1H_52,1H_53,1H_54,1H_55,1H_56,1H_57,1H_58,1H_59,1H_60,1H_61,1H_62,1H_63,1H_64,1H_65,1H_66,1H_67,1H_68,1H_69,1H_70,1H_71,1H_72,1H_73,1H_74,1H_75,1H_76,1H_77,1H_78,1H_79,1H_80,1H_81,1H_82,1H_83,1H_84,1H_85,1H_86,1H_87,1H_88,1H_89,1H_90,1H_91,1H_92,1H_93,1H_94,15M_0,15M_1,15M_2,15M_3,15M_4,15M_5,15M_6,15M_7,15M_8,15M_9,15M_10,15M_11,15M_12,15M_13,15M_14,15M_15,15M_16,15M_17,15M_18,15M_19,15M_20,15M_21,15M_22,15M_23,15M_24,15M_25,15M_26,15M_27,15M_28,15M_29,15M_30,15M_31,15M_32,15M_33,15M_34,15M_35,15M_36,15M_37,15M_38,15M_39,15M_40,15M_41,15M_42,15M_43,15M_44,15M_45,15M_46,15M_47,15M_48,15M_49,15M_50,15M_51,15M_52,15M_53,15M_54,15M_55,15M_56,15M_57,15M_58,15M_59,15M_60,15M_61,15M_62,15M_63,15M_64,15M_65,15M_66,15M_67,15M_68,15M_69,15M_70,15M_71,15M_72,15M_73,15M_74,15M_75,15M_76,15M_77,15M_78,15M_79,15M_80,15M_81,15M_82,15M_83,15M_84,15M_85,15M_86,15M_87,15M_88,15M_89,15M_90,15M_91,15M_92,15M_93,15M_94,15M_95,15M_96,15M_97,15M_98,15M_99,15M_100,15M_101,15M_102,15M_103,15M_104,15M_105,15M_106,15M_107,15M_108,15M_109,15M_110,15M_111,15M_112,15M_113,15M_114,15M_115,15M_116,15M_117,15M_118,15M_119,15M_120,15M_121,15M_122,15M_123,15M_124,15M_125,15M_126,15M_127,15M_128,15M_129,15M_130,15M_131,15M_132,15M_133,15M_134,15M_135,15M_136,15M_137,15M_138,15M_139,15M_140,15M_141,15M_142,15M_143,15M_144,15M_145,15M_146,15M_147,15M_148,15M_149,15M_150,15M_151,15M_152,15M_153,15M_154,15M_155,15M_156,15M_157,15M_158,15M_159,15M_160,15M_161,15M_162,15M_163,15M_164,15M_165,15M_166,15M_167,15M_168,15M_169,15M_170,15M_171,15M_172,15M_173,15M_174,15M_175,15M_176,15M_177,15M_178,15M_179,15M_180,15M_181,15M_182,15M_183,15M_184,15M_185,15M_186,15M_187,15M_188,15M_189,15M_190,15M_191
2021-10-02,3257.00000000,3261.89000000,3270.58000000,3223.99000000,3176.42000000,3091.45000000,2990.00000000,2969.07000000,2955.70000000,2964.47000000,2954.23000000,2941.93000000,2995.14000000,2837.19000000,2782.00000000,2803.12000000,2850.00000000,2894.84000000,2889.24000000,2791.08000000,2789.00000000,2803.60000000,2840.53000000,2876.12000000,2883.22000000,2896.21000000,2922.71000000,2982.83000000,3032.00000000,3076.35000000,3074.65000000,3027.30000000,3011.00000000,3028.87000000,2974.62000000,2738.45000000,2738.17000000,2842.21000000,2893.38000000,2852.00000000,2846.00000000,2801.57000000,2882.74000000,3274.46000000,3280.11000000,3270.58000000,3281.25000000,3276.15000000,3283.88000000,3254.47000000,3261.60000000,3223.99000000,3204.82000000,3176.42000000,3199.17000000,3218.00000000,3200.00000000,3105.39000000,3107.74000000,3091.45000000,3014.27000000,3005.02000000,2992.01000000,2990.00000000,2969.07000000,2980.00000000,2998.00000000,2997.49000000,2984.45000000,2992.81000000,2967.31000000,2955.70000000,2991.63000000,2991.12000000,2975.00000000,2964.47000000,2968.88000000,2954.23000000,2967.20000000,2960.16000000,2944.39000000,2941.93000000,2967.26000000,2959.74000000,2995.14000000,3019.01000000,3018.43000000,3015.33000000,2972.22000000,2957.03000000,2916.23000000,2837.19000000,2831.50000000,2813.38000000,2804.81000000,2782.00000000,2805.09000000,2803.12000000,2812.41000000,2837.48000000,2850.00000000,2912.09000000,2895.00000000,2893.89000000,2915.00000000,2907.27000000,2894.84000000,2900.00000000,2889.24000000,2890.31000000,2851.89000000,2850.87000000,2830.44000000,2791.08000000,2789.00000000,2830.51000000,2861.00000000,2836.46000000,2820.00000000,2806.92000000,2803.60000000,2813.53000000,2840.53000000,2845.06000000,2895.01000000,2894.04000000,2896.50000000,2886.92000000,2890.20000000,2876.12000000,2883.22000000,2904.70000000,2935.74000000,2943.00000000,2931.12000000,2922.50000000,2896.21000000,2904.26000000,3275.41000000,3290.96000000,3288.00000000,3285.19000000,3280.11000000,3276.35000000,3270.58000000,3295.18000000,3313.00000000,3312.41000000,3307.82000000,3298.52000000,3281.25000000,3276.15000000,3280.03000000,3281.41000000,3285.53000000,3291.33000000,3284.61000000,3283.88000000,3288.13000000,3284.16000000,3278.56000000,3254.47000000,3263.23000000,3268.37000000,3265.25000000,3263.19000000,3261.60000000,3253.73000000,3236.09000000,3232.23000000,3223.99000000,3220.88000000,3221.42000000,3221.46000000,3204.82000000,3178.80000000,3176.42000000,3201.62000000,3196.46000000,3199.17000000,3200.22000000,3220.07000000,3221.69000000,3218.00000000,3223.35000000,3245.67000000,3233.52000000,3227.76000000,3229.19000000,3210.45000000,3200.00000000,3195.21000000,3150.00000000,3106.54000000,3105.39000000,3107.74000000,3115.33000000,3108.59000000,3108.59000000,3105.44000000,3107.89000000,3100.00000000,3091.45000000,3076.60000000,3070.07000000,3018.18000000,3014.27000000,3016.69000000,3005.02000000,3005.53000000,3014.41000000,3012.48000000,3006.15000000,3001.37000000,2992.01000000,2990.00000000,2990.00000000,3003.01000000,2996.50000000,2969.07000000,2998.51000000,2994.96000000,2987.06000000,2982.25000000,2980.00000000,3000.00000000,3010.98000000,3015.97000000,3009.75000000,3002.05000000,2998.00000000,3015.62000000,3021.91000000,3006.72000000,2997.49000000,2997.49000000,2993.03000000,2984.45000000,2985.12000000,3000.35000000,3000.50000000,2998.87000000,2992.81000000,2991.20000000,2978.03000000,2967.53000000,2967.31000000,2955.70000000,2957.10000000,2999.29000000,2991.13000000,2991.63000000,3005.00000000,3014.61000000,3025.13000000,3027.03000000,3002.80000000,2996.63000000,2991.12000000,2988.01000000,2975.00000000,2977.48000000,2980.69000000,2968.53000000,2964.47000000,2967.56000000,2965.76000000,2971.63000000,2985.09000000,2996.23000000,2968.88000000,2966.90000000,2960.29000000,2966.83000000,2954.23000000,2973.00000000,2967.20000000,3003.34000000,2993.52000000,3003.17000000,2975.60000000,2974.23000000,2960.16000000,2947.57000000,2946.33000000,2953.87000000,2944.39000000,2941.93000000,2964.71000000,2980.43000000,2978.81000000,2967.26000000,2969.64000000,2977.71000000,2976.15000000,2959.74000000,2964.52000000,2970.88000000,2982.76000000,2996.16000000,3002.94000000,2995.14000000,2995.32000000,3019.01000000,3021.04000000,3027.18000000,3028.14000000,3024.07000000,3020.57000000,3019.96000000,3018.43000000,3015.33000000,3024.82000000,3024.52000000,3027.02000000,2998.15000000,2972.22000000,2975.24000000,2980.85000000,2962.19000000,2967.94000000,2957.87000000,2957.03000000,2953.21000000,2956.35000000,2951.64000000,2916.23000000,2896.85000000,2860.04000000,2847.43000000
