Open Time,High,4H_0,4H_1,4H_2,4H_3,4H_4,4H_5,4H_6,4H_7,4H_8,4H_9,4H_10,4H_11,4H_12,4H_13,4H_14,4H_15,4H_16,4H_17,4H_18,4H_19,4H_20,4H_21,4H_22,4H_23,4H_24,4H_25,4H_26,4H_27,4H_28,4H_29,4H_30,4H_31,4H_32,4H_33,4H_34,4H_35,4H_36,4H_37,4H_38,4H_39,4H_40,4H_41,1H_0,1H_1,1H_2,1H_3,1H_4,1H_5,1H_6,1H_7,1H_8,1H_9,1H_10,1H_11,1H_12,1H_13,1H_14,1H_15,1H_16,1H_17,1H_18,1H_19,1H_20,1H_21,1H_22,1H_23,1H_24,1H_25,1H_26,1H_27,1H_28,1H_29,1H_30,1H_31,1H_32,1H_33,1H_34,1H_35,1H_36,1H_37,1H_38,1H_39,1H_40,1H_41,1H_42,1H_43,1H_44,1H_45,1H_46,1H_47,1H_48,1H_49,1H_50,1H_51,1H_52,1H_53,1H_54,1H_55,1H_56,1H_57,1H_58,1H_59,1H_60,1H_61,1H_62,1H_63,1H_64,1H_65,1H_66,1H_67,1H_68,1H_69,1H_70,1H_71,1H_72,1H_73,1H_74,1H_75,1H_76,1H_77,1H_78,1H_79,1H_80,1H_81,1H_82,1H_83,1H_84,1H_85,1H_86,1H_87,1H_88,1H_89,1H_90,1H_91,1H_92,1H_93,15M_0,15M_1,15M_2,15M_3,15M_4,15M_5,15M_6,15M_7,15M_8,15M_9,15M_10,15M_11,15M_12,15M_13,15M_14,15M_15,15M_16,15M_17,15M_18,15M_19,15M_20,15M_21,15M_22,15M_23,15M_24,15M_25,15M_26,15M_27,15M_28,15M_29,15M_30,15M_31,15M_32,15M_33,15M_34,15M_35,15M_36,15M_37,15M_38,15M_39,15M_40,15M_41,15M_42,15M_43,15M_44,15M_45,15M_46,15M_47,15M_48,15M_49,15M_50,15M_51,15M_52,15M_53,15M_54,15M_55,15M_56,15M_57,15M_58,15M_59,15M_60,15M_61,15M_62,15M_63,15M_64,15M_65,15M_66,15M_67,15M_68,15M_69,15M_70,15M_71,15M_72,15M_73,15M_74,15M_75,15M_76,15M_77,15M_78,15M_79,15M_80,15M_81,15M_82,15M_83,15M_84,15M_85,15M_86,15M_87,15M_88,15M_89,15M_90,15M_91,15M_92,15M_93,15M_94,15M_95,15M_96,15M_97,15M_98,15M_99,15M_100,15M_101,15M_102,15M_103,15M_104,15M_105,15M_106,15M_107,15M_108,15M_109,15M_110,15M_111,15M_112,15M_113,15M_114,15M_115,15M_116,15M_117,15M_118,15M_119,15M_120,15M_121,15M_122,15M_123,15M_124,15M_125,15M_126,15M_127,15M_128,15M_129,15M_130,15M_131,15M_132,15M_133,15M_134,15M_135,15M_136,15M_137,15M_138,15M_139,15M_140,15M_141,15M_142,15M_143,15M_144,15M_145,15M_146,15M_147,15M_148,15M_149,15M_150,15M_151,15M_152,15M_153,15M_154,15M_155,15M_156,15M_157,15M_158,15M_159,15M_160,15M_161,15M_162,15M_163,15M_164,15M_165,15M_166,15M_167,15M_168,15M_169,15M_170,15M_171,15M_172,15M_173,15M_174
2021-04-27,2680.00000000,2548.00000000,2542.80000000,2531.51000000,2521.71000000,2525.00000000,2488.58000000,2473.20000000,2321.00000000,2355.32000000,2356.64000000,2294.60000000,2193.45000000,2250.27000000,2297.38000000,2288.81000000,2263.43000000,2302.70000000,2328.00000000,2368.74000000,2378.03000000,2368.43000000,2339.00000000,2316.06000000,2285.64000000,2442.89000000,2535.56000000,2644.47000000,2612.14000000,2574.00000000,2496.00000000,2453.28000000,2439.88000000,2469.54000000,2450.00000000,2312.50000000,2331.00000000,2362.98000000,2346.62000000,2326.43000000,2230.00000000,2199.89000000,2147.32000000,2548.00000000,2541.87000000,2542.80000000,2499.83000000,2491.22000000,2504.70000000,2511.00000000,2531.51000000,2526.56000000,2510.64000000,2506.70000000,2513.00000000,2521.71000000,2525.00000000,2496.90000000,2485.00000000,2455.81000000,2475.83000000,2488.58000000,2472.43000000,2479.59000000,2462.52000000,2473.20000000,2455.00000000,2417.85000000,2321.00000000,2285.45000000,2242.74000000,2290.77000000,2312.52000000,2328.99000000,2355.32000000,2352.00000000,2356.64000000,2347.98000000,2323.53000000,2330.00000000,2294.60000000,2289.58000000,2257.93000000,2238.00000000,2193.45000000,2244.45000000,2250.27000000,2250.10000000,2244.27000000,2260.72000000,2292.50000000,2297.38000000,2294.35000000,2284.91000000,2288.81000000,2252.00000000,2262.23000000,2263.43000000,2224.34000000,2232.97000000,2243.13000000,2221.54000000,2251.21000000,2277.59000000,2302.70000000,2292.50000000,2321.23000000,2328.00000000,2327.62000000,2322.36000000,2297.90000000,2285.81000000,2368.74000000,2369.46000000,2331.00000000,2369.88000000,2378.03000000,2368.43000000,2358.09000000,2332.94000000,2351.09000000,2339.00000000,2300.00000000,2264.00000000,2306.00000000,2316.06000000,2289.79000000,2218.26000000,2218.26000000,2234.65000000,2228.45000000,2245.49000000,2285.64000000,2296.80000000,2342.27000000,2392.59000000,2442.89000000,2548.00000000,2541.87000000,2529.16000000,2527.15000000,2517.26000000,2523.99000000,2531.89000000,2542.80000000,2535.00000000,2499.83000000,2486.21000000,2438.76000000,2458.00000000,2477.06000000,2482.61000000,2488.23000000,2491.22000000,2493.99000000,2491.76000000,2493.34000000,2504.70000000,2504.70000000,2501.40000000,2506.81000000,2511.00000000,2518.60000000,2524.33000000,2531.51000000,2511.24000000,2486.74000000,2483.13000000,2487.50000000,2526.56000000,2510.64000000,2500.00000000,2492.81000000,2497.48000000,2497.67000000,2491.45000000,2493.52000000,2506.70000000,2513.00000000,2512.59000000,2496.83000000,2493.12000000,2512.09000000,2516.86000000,2516.41000000,2521.71000000,2521.81000000,2525.00000000,2522.12000000,2497.83000000,2485.71000000,2495.45000000,2496.90000000,2485.00000000,2485.00000000,2448.79000000,2437.49000000,2441.33000000,2444.91000000,2452.13000000,2445.95000000,2455.81000000,2467.97000000,2465.28000000,2458.69000000,2475.83000000,2487.38000000,2487.88000000,2488.58000000,2487.97000000,2472.43000000,2462.10000000,2453.00000000,2460.00000000,2462.72000000,2461.64000000,2474.77000000,2479.59000000,2459.15000000,2448.22000000,2459.90000000,2462.52000000,2457.00000000,2439.14000000,2443.76000000,2473.20000000,2455.00000000,2452.73000000,2426.92000000,2431.22000000,2416.82000000,2417.85000000,2415.00000000,2395.78000000,2321.00000000,2308.60000000,2307.48000000,2284.43000000,2285.45000000,2275.49000000,2258.44000000,2254.93000000,2224.05000000,2215.29000000,2242.74000000,2239.94000000,2273.68000000,2289.44000000,2290.77000000,2285.00000000,2294.74000000,2307.85000000,2310.74000000,2312.52000000,2302.84000000,2304.24000000,2316.96000000,2328.99000000,2331.64000000,2333.69000000,2341.99000000,2355.32000000,2352.00000000,2349.42000000,2351.80000000,2351.00000000,2347.72000000,2347.00000000,2356.64000000,2354.47000000,2347.98000000,2346.29000000,2329.77000000,2318.00000000,2323.53000000,2314.36000000,2321.49000000,2321.76000000,2330.00000000,2313.50000000,2319.02000000,2317.32000000,2294.60000000,2279.99000000,2279.75000000,2272.42000000,2269.45000000,2281.35000000,2289.58000000,2288.72000000,2257.93000000,2214.68000000,2225.17000000,2239.83000000,2238.00000000,2193.45000000,2206.38000000,2224.37000000,2241.03000000,2244.45000000,2244.76000000,2246.94000000,2250.27000000,2246.00000000,2247.06000000,2250.10000000,2243.36000000,2225.30000000,2232.59000000,2226.40000000,2244.27000000,2236.31000000
