Open Time,High,4H_0,4H_1,4H_2,4H_3,4H_4,4H_5,4H_6,4H_7,4H_8,4H_9,4H_10,4H_11,4H_12,4H_13,4H_14,4H_15,4H_16,4H_17,4H_18,4H_19,4H_20,4H_21,4H_22,4H_23,4H_24,4H_25,4H_26,4H_27,4H_28,4H_29,4H_30,4H_31,4H_32,4H_33,4H_34,4H_35,4H_36,4H_37,4H_38,4H_39,4H_40,4H_41,1H_0,1H_1,1H_2,1H_3,1H_4,1H_5,1H_6,1H_7,1H_8,1H_9,1H_10,1H_11,1H_12,1H_13,1H_14,1H_15,1H_16,1H_17,1H_18,1H_19,1H_20,1H_21,1H_22,1H_23,1H_24,1H_25,1H_26,1H_27,1H_28,1H_29,1H_30,1H_31,1H_32,1H_33,1H_34,1H_35,1H_36,1H_37,1H_38,1H_39,1H_40,1H_41,1H_42,1H_43,1H_44,1H_45,1H_46,1H_47,1H_48,1H_49,1H_50,1H_51,1H_52,1H_53,1H_54,1H_55,1H_56,1H_57,1H_58,1H_59,1H_60,1H_61,1H_62,1H_63,1H_64,1H_65,1H_66,1H_67,1H_68,1H_69,1H_70,1H_71,1H_72,1H_73,1H_74,1H_75,1H_76,1H_77,1H_78,1H_79,1H_80,1H_81,1H_82,1H_83,1H_84,1H_85,1H_86,1H_87,1H_88,1H_89,1H_90,1H_91,1H_92,1H_93,1H_94,15M_0,15M_1,15M_2,15M_3,15M_4,15M_5,15M_6,15M_7,15M_8,15M_9,15M_10,15M_11,15M_12,15M_13,15M_14,15M_15,15M_16,15M_17,15M_18,15M_19,15M_20,15M_21,15M_22,15M_23,15M_24,15M_25,15M_26,15M_27,15M_28,15M_29,15M_30,15M_31,15M_32,15M_33,15M_34,15M_35,15M_36,15M_37,15M_38,15M_39,15M_40,15M_41,15M_42,15M_43,15M_44,15M_45,15M_46,15M_47,15M_48,15M_49,15M_50,15M_51,15M_52,15M_53,15M_54,15M_55,15M_56,15M_57,15M_58,15M_59,15M_60,15M_61,15M_62,15M_63,15M_64,15M_65,15M_66,15M_67,15M_68,15M_69,15M_70,15M_71,15M_72,15M_73,15M_74,15M_75,15M_76,15M_77,15M_78,15M_79,15M_80,15M_81,15M_82,15M_83,15M_84,15M_85,15M_86,15M_87,15M_88,15M_89,15M_90,15M_91,15M_92,15M_93,15M_94,15M_95,15M_96,15M_97,15M_98,15M_99,15M_100,15M_101,15M_102,15M_103,15M_104,15M_105,15M_106,15M_107,15M_108,15M_109,15M_110,15M_111,15M_112,15M_113,15M_114,15M_115,15M_116,15M_117,15M_118,15M_119,15M_120,15M_121,15M_122,15M_123,15M_124,15M_125,15M_126,15M_127,15M_128,15M_129,15M_130,15M_131,15M_132,15M_133,15M_134,15M_135,15M_136,15M_137,15M_138,15M_139,15M_140,15M_141,15M_142,15M_143,15M_144,15M_145,15M_146,15M_147,15M_148,15M_149,15M_150,15M_151,15M_152,15M_153,15M_154,15M_155,15M_156,15M_157,15M_158,15M_159,15M_160,15M_161,15M_162,15M_163,15M_164,15M_165,15M_166,15M_167,15M_168,15M_169,15M_170,15M_171,15M_172,15M_173,15M_174,15M_175,15M_176,15M_177,15M_178,15M_179,15M_180,15M_181,15M_182,15M_183,15M_184
2021-09-30,3048.42000000,3035.71000000,2854.00000000,2872.36000000,2950.00000000,2949.51000000,2931.82000000,2900.04000000,2889.20000000,2872.94000000,2959.69000000,2940.74000000,2970.82000000,2960.75000000,3028.17000000,3062.46000000,3126.52000000,3137.80000000,3149.45000000,3164.94000000,3115.51000000,3074.43000000,3056.76000000,3030.00000000,2866.69000000,2931.60000000,2946.14000000,2932.68000000,2945.00000000,2967.52000000,2944.16000000,2955.46000000,2979.99000000,2923.16000000,2942.85000000,3114.00000000,3116.76000000,3158.52000000,3162.82000000,3174.50000000,3142.24000000,3149.00000000,3148.03000000,2937.15000000,2854.00000000,2846.31000000,2834.74000000,2826.10000000,2832.70000000,2833.60000000,2852.23000000,2872.36000000,2932.95000000,2933.01000000,2925.61000000,2950.00000000,2938.49000000,2949.51000000,2927.06000000,2930.85000000,2917.85000000,2931.82000000,2900.04000000,2881.35000000,2871.57000000,2860.65000000,2849.65000000,2883.69000000,2883.64000000,2889.20000000,2857.16000000,2858.24000000,2836.18000000,2872.94000000,2869.78000000,2920.00000000,2959.69000000,2934.50000000,2940.74000000,2919.39000000,2931.65000000,2937.12000000,2936.61000000,2948.32000000,2966.46000000,2970.82000000,2954.17000000,2960.75000000,2948.62000000,2955.51000000,3005.67000000,3028.17000000,2998.98000000,2993.46000000,3010.17000000,3013.52000000,3028.74000000,3062.46000000,3063.05000000,3126.52000000,3090.97000000,3101.00000000,3111.87000000,3116.66000000,3137.80000000,3119.00000000,3110.00000000,3149.45000000,3138.42000000,3149.19000000,3149.21000000,3164.94000000,3163.96000000,3145.00000000,3065.63000000,3115.51000000,3090.93000000,3100.00000000,3071.14000000,3057.81000000,3058.88000000,3074.43000000,3056.76000000,3042.09000000,3019.94000000,3028.99000000,2985.00000000,3007.73000000,3030.00000000,2799.10000000,2835.13000000,2849.03000000,2866.54000000,2866.69000000,2882.92000000,2878.02000000,2903.46000000,2931.60000000,2857.36000000,2854.00000000,2849.37000000,2845.86000000,2845.76000000,2846.31000000,2844.33000000,2826.01000000,2827.46000000,2827.94000000,2821.69000000,2822.64000000,2834.74000000,2826.10000000,2810.38000000,2806.41000000,2815.60000000,2821.91000000,2822.37000000,2832.70000000,2827.25000000,2826.27000000,2827.57000000,2833.60000000,2829.69000000,2831.45000000,2847.64000000,2852.23000000,2850.30000000,2857.62000000,2855.52000000,2870.00000000,2872.36000000,2875.49000000,2919.11000000,2931.24000000,2932.95000000,2929.46000000,2927.58000000,2933.01000000,2927.10000000,2920.00000000,2915.19000000,2921.55000000,2925.61000000,2915.44000000,2931.66000000,2950.00000000,2937.40000000,2938.49000000,2928.04000000,2930.82000000,2930.00000000,2933.83000000,2938.93000000,2929.00000000,2949.51000000,2914.57000000,2908.95000000,2906.75000000,2927.06000000,2930.85000000,2916.32000000,2909.00000000,2919.54000000,2910.99000000,2908.81000000,2900.86000000,2917.85000000,2916.33000000,2917.66000000,2921.41000000,2931.82000000,2900.04000000,2872.14000000,2868.06000000,2874.55000000,2878.00000000,2881.35000000,2879.52000000,2873.82000000,2854.99000000,2854.29000000,2871.57000000,2869.91000000,2850.64000000,2860.65000000,2839.97000000,2827.63000000,2808.55000000,2839.60000000,2845.50000000,2849.65000000,2855.00000000,2860.10000000,2869.81000000,2883.69000000,2883.64000000,2880.36000000,2882.50000000,2876.34000000,2871.63000000,2880.77000000,2887.75000000,2889.20000000,2852.50000000,2849.91000000,2857.16000000,2857.11000000,2858.24000000,2848.95000000,2828.97000000,2830.20000000,2836.18000000,2832.11000000,2834.18000000,2829.46000000,2849.19000000,2868.65000000,2872.94000000,2857.10000000,2862.31000000,2869.78000000,2858.89000000,2865.47000000,2877.44000000,2879.41000000,2903.00000000,2920.00000000,2939.02000000,2950.73000000,2945.92000000,2959.69000000,2912.49000000,2930.50000000,2930.00000000,2934.50000000,2929.92000000,2940.74000000,2928.57000000,2917.66000000,2909.49000000,2906.77000000,2919.39000000,2912.71000000,2924.80000000,2931.65000000,2928.28000000,2914.12000000,2919.54000000,2912.26000000,2937.12000000,2922.75000000,2899.65000000,2903.13000000,2914.27000000,2936.61000000,2932.61000000,2941.69000000,2941.70000000,2948.32000000,2953.08000000,2950.00000000,2959.70000000,2966.46000000,2966.35000000,2967.40000000,2970.82000000,2956.96000000,2952.87000000,2944.84000000,2954.17000000,2947.07000000,2946.41000000,2959.74000000,2960.75000000,2950.10000000,2946.87000000,2948.62000000,2928.72000000,2932.45000000,2949.69000000,2955.51000000,2939.95000000,2936.07000000
